date,date,open,high,low,close,volume,is_anomaly
0,2026-07-01,810.0,818.0,780.0,800.07,18667,False
1,2026-06-30,784.98,830.0,776.0,809.94,254556,False
2,2026-06-29,775.02,790.0,770.05,785.47,6405,False
3,2026-06-24,789.0,790.0,775.01,789.78,5522,False
4,2026-06-23,780.0,790.0,770.0,786.55,11247,False
5,2026-06-22,788.55,789.5,780.0,786.58,3834,False
6,2026-06-19,790.0,790.0,771.11,788.55,1509,False
7,2026-06-18,777.11,789.9,771.05,781.87,6018,False
8,2026-06-17,788.0,790.0,777.01,789.75,1675,False
9,2026-06-16,782.5,790.0,776.01,790.0,1123,False
10,2026-06-15,755.27,800.0,755.11,782.81,96474,False
11,2026-06-12,750.0,765.0,749.0,761.96,66171,False
12,2026-06-11,740.01,750.0,740.01,749.96,654,False
13,2026-06-10,739.98,760.0,731.21,751.46,62832,False
14,2026-06-09,730.36,745.0,720.1,740.73,3741,False
15,2026-06-08,724.99,749.99,720.0,730.35,82848,False
16,2026-06-05,729.92,743.0,725.02,727.27,1713,False
17,2026-06-04,732.9,749.98,720.0,722.05,6678,False
18,2026-06-03,734.98,749.99,705.0,733.01,34988,False
19,2026-06-02,745.0,759.98,682.0,735.08,23059,False
20,2026-06-01,765.0,765.0,747.5,754.73,1042,False
21,2026-05-29,749.5,787.99,735.51,764.39,586502,False
22,2026-05-25,746.7,750.0,740.65,744.62,448,False
23,2026-05-22,758.0,758.0,737.01,740.64,396,False
24,2026-05-21,750.0,753.0,735.0,749.87,3470,False
25,2026-05-20,748.0,749.0,740.0,748.11,229,False
26,2026-05-19,736.02,748.0,736.02,747.31,1163,False
27,2026-05-18,750.0,750.0,736.0,744.65,1002,False
28,2026-05-15,795.0,795.0,736.02,754.97,1375,False
29,2026-05-14,750.0,750.0,730.01,746.88,1140,False
30,2026-05-13,743.0,751.0,743.0,751.0,22421,False
31,2026-05-12,728.03,751.0,728.03,750.04,5247,False
32,2026-05-11,733.15,746.0,728.0,743.39,1226,False
33,2026-05-08,720.15,745.0,715.0,740.0,134643,False
34,2026-05-07,734.0,740.0,716.01,728.49,1227,False
35,2026-05-06,705.0,743.0,704.5,733.89,18755,False
36,2026-05-05,715.99,715.99,700.0,708.31,1398,False
37,2026-05-04,729.0,729.0,709.5,720.5,686,False
38,2026-04-30,710.11,730.0,698.0,726.09,3785,False
39,2026-04-29,734.0,734.0,710.0,718.25,2545,False
40,2026-04-28,726.0,739.97,716.02,726.89,2963,False
41,2026-04-27,725.02,745.99,725.02,736.95,162,False
42,2026-04-24,744.97,750.0,730.0,742.63,1659,False
43,2026-04-23,749.89,749.89,731.5,732.01,343,False
44,2026-04-22,756.89,763.0,722.0,736.38,3817,False
45,2026-04-21,756.91,784.0,756.91,758.64,7217,False
46,2026-04-20,750.11,777.0,730.0,756.9,1614,False
47,2026-04-17,760.11,775.0,760.0,772.6,5610,False
48,2026-04-16,760.0,778.95,757.0,766.62,1138,False
49,2026-04-15,740.0,779.99,740.0,761.33,14198,False
50,2026-04-14,730.11,770.0,728.01,752.12,15819,False
51,2026-04-13,705.12,757.89,705.12,749.43,1251,False
52,2026-04-10,739.01,785.0,702.57,758.69,4635,False
53,2026-04-09,721.01,755.0,720.0,744.59,4320,False
54,2026-04-08,700.1,735.14,626.02,735.12,151660,False
55,2026-04-07,670.9,677.0,665.0,668.31,43881,False
56,2026-04-06,677.0,677.0,663.08,670.86,2540,False
57,2026-04-03,680.5,680.5,665.0,676.81,4540,False
58,2026-04-02,690.0,690.75,670.0,685.35,4719,False
59,2026-04-01,694.99,710.0,662.08,690.69,1807,False
60,2026-03-31,674.99,694.0,668.0,686.57,17898,False
61,2026-03-30,698.0,700.0,665.0,669.58,12969,False
62,2026-03-27,699.98,725.0,670.11,704.19,9844,False
63,2026-03-26,690.0,749.48,670.0,709.12,4310,False
64,2026-03-25,696.0,704.0,680.11,690.51,47711,False
65,2026-03-24,680.0,699.99,674.0,679.01,1894,False
66,2026-03-19,681.0,698.0,660.03,677.09,727,False
67,2026-03-18,664.0,689.0,659.0,685.22,1395,False
68,2026-03-17,659.99,689.0,644.0,646.82,1556,False
69,2026-03-16,650.11,650.11,645.0,650.0,271,False
70,2026-03-13,670.0,670.0,655.0,659.62,706,False
71,2026-03-12,680.0,680.0,670.0,670.47,2435,False
72,2026-03-11,689.99,701.0,687.0,698.02,2495,False
73,2026-03-10,685.0,709.48,654.0,706.84,1122,False
74,2026-03-09,653.49,787.99,653.49,654.07,21441,False
75,2026-03-06,740.0,740.0,724.11,726.1,607,False
76,2026-03-05,680.01,758.99,670.0,751.9,43188,False
77,2026-03-04,686.0,694.99,678.0,689.99,782,False
78,2026-03-03,724.99,724.99,650.0,695.13,5448,False
79,2026-03-02,740.0,740.0,710.98,710.98,7312,False
80,2026-02-27,797.99,800.0,780.0,789.98,902,False
81,2026-02-26,784.99,800.0,740.2,799.77,1805,False
82,2026-02-25,779.66,779.66,757.0,772.41,326,False
83,2026-02-24,795.0,822.0,773.51,779.66,151,False
84,2026-02-23,811.99,811.99,770.0,772.59,1023,False
85,2026-02-20,812.0,812.0,791.0,803.59,164,False
86,2026-02-19,801.03,817.99,795.15,795.85,2368,False
87,2026-02-18,795.11,834.89,792.0,810.0,6286,False
