date,date,open,high,low,close,volume,is_anomaly
0,2026-07-02,484.5,485.0,484.5,485.0,43831,False
1,2026-07-01,449.5,484.98,449.5,479.73,8560443,False
2,2026-06-30,445.0,449.51,444.32,447.67,2358271,False
3,2026-06-29,440.0,453.0,436.0,442.79,12042130,False
4,2026-06-24,429.31,445.0,429.31,442.92,2491426,False
5,2026-06-23,441.4,441.4,427.99,429.31,2168024,False
6,2026-06-22,444.0,445.0,435.5,437.46,1316691,False
7,2026-06-19,445.0,445.99,428.5,438.18,3605352,False
8,2026-06-18,446.9,448.0,444.0,445.04,5270983,False
9,2026-06-17,456.8,458.5,442.6,445.2,4879298,False
10,2026-06-16,435.1,455.9,434.01,454.43,5684612,False
11,2026-06-15,413.99,430.0,413.51,428.07,4296022,False
12,2026-06-12,404.8,409.0,400.0,404.97,1857049,False
13,2026-06-11,396.0,401.01,393.5,399.0,1109853,False
14,2026-06-10,397.0,401.59,395.84,397.08,623419,False
15,2026-06-09,399.99,401.1,398.5,400.18,881933,False
16,2026-06-08,398.0,398.0,391.25,394.76,670308,False
17,2026-06-05,405.05,407.0,397.02,399.57,1485387,False
18,2026-06-04,405.0,407.45,403.5,404.72,905251,False
19,2026-06-03,405.51,407.85,402.5,404.47,345308,False
20,2026-06-02,404.7,411.8,402.11,406.97,1197933,False
21,2026-06-01,408.98,409.51,402.0,404.77,1713000,False
22,2026-05-29,415.0,417.0,405.5,408.73,3923435,False
23,2026-05-25,414.9,417.0,409.1,413.49,1418604,False
24,2026-05-22,411.0,414.0,402.05,404.05,1663751,False
25,2026-05-21,390.1,410.0,390.1,407.03,4473497,False
26,2026-05-20,384.0,389.9,380.0,388.73,938216,False
27,2026-05-19,374.85,384.0,374.85,382.07,1345462,False
28,2026-05-18,374.72,376.89,371.0,372.67,1326131,False
29,2026-05-15,383.1,383.1,376.05,379.5,3189104,False
30,2026-05-14,396.7,396.7,380.02,384.21,2042273,False
31,2026-05-13,400.1,403.99,391.3,394.05,1258589,False
32,2026-05-12,406.0,410.0,395.0,399.55,1374381,False
33,2026-05-11,412.0,413.0,404.0,405.48,1388057,False
34,2026-05-08,416.62,417.24,411.0,415.22,1458755,False
35,2026-05-07,416.5,423.75,413.0,421.71,3021667,False
36,2026-05-06,396.8,419.19,392.0,415.6,3739009,False
37,2026-05-05,380.0,387.0,380.0,385.11,1448268,False
38,2026-05-04,386.0,398.0,384.0,385.94,1096678,False
39,2026-04-30,380.01,389.7,370.26,381.23,3876233,False
40,2026-04-29,400.99,405.0,387.6,390.16,1411710,False
41,2026-04-28,402.0,405.0,396.0,400.67,3213382,False
42,2026-04-27,416.4,416.5,407.0,409.88,2099342,False
43,2026-04-24,405.05,419.01,402.05,416.31,3144070,False
44,2026-04-23,419.0,422.0,400.0,410.46,3574325,False
45,2026-04-22,445.0,445.0,422.01,425.2,5341027,False
46,2026-04-21,419.0,451.5,419.0,436.6,6379432,False
47,2026-04-20,404.31,420.99,395.01,415.84,8953976,False
48,2026-04-17,385.0,409.9,385.0,406.88,7693869,False
49,2026-04-16,375.0,384.49,373.0,381.38,4317842,False
50,2026-04-15,365.1,382.48,361.9,370.73,16139986,False
51,2026-04-14,350.0,359.0,350.0,355.93,2309702,False
52,2026-04-13,348.01,355.0,341.11,342.73,3704992,False
53,2026-04-10,360.01,368.0,355.0,360.34,5590841,False
54,2026-04-09,350.0,365.0,340.2,357.07,6749074,False
55,2026-04-08,346.65,346.65,346.65,346.65,3631740,False
56,2026-04-07,305.0,316.99,293.25,315.14,5563975,False
57,2026-04-06,327.0,328.75,294.1,306.1,14902528,False
58,2026-04-03,333.0,337.5,321.6,326.76,6694338,False
59,2026-04-02,340.0,344.0,336.6,340.62,2001736,False
60,2026-04-01,338.0,356.0,337.0,353.06,6032335,False
61,2026-03-31,340.0,344.98,328.0,331.95,2524630,False
62,2026-03-30,346.0,347.0,330.0,336.81,1633213,False
63,2026-03-27,350.0,354.5,339.0,344.45,2385166,False
64,2026-03-26,374.5,374.99,343.0,347.58,2917729,False
65,2026-03-25,372.02,376.88,369.4,374.01,1466624,False
66,2026-03-24,378.01,378.77,367.01,369.54,707600,False
67,2026-03-19,362.32,375.0,362.32,368.72,1169167,False
68,2026-03-18,365.0,387.0,365.0,382.07,1164731,False
69,2026-03-17,360.01,365.8,357.5,364.83,822144,False
70,2026-03-16,371.37,374.98,352.1,358.45,1020364,False
71,2026-03-13,365.22,376.0,362.56,371.37,688786,False
72,2026-03-12,373.98,373.98,362.5,365.22,1265998,False
73,2026-03-11,382.16,388.95,372.9,374.37,1198962,False
74,2026-03-10,397.47,397.47,379.4,381.49,2343117,False
75,2026-03-09,380.0,388.0,361.34,361.34,5325659,False
76,2026-03-06,418.0,418.0,399.01,401.49,2875618,False
77,2026-03-05,416.0,421.89,413.15,416.07,1102310,False
78,2026-03-04,420.0,420.0,403.7,412.85,2585696,False
79,2026-03-03,396.0,424.0,395.0,418.68,3163672,False
80,2026-03-02,395.82,415.0,395.82,396.03,3856859,False
81,2026-02-27,450.0,457.0,430.0,439.8,1416459,False
82,2026-02-26,450.1,457.99,443.0,451.19,1492825,False
83,2026-02-25,467.0,471.89,447.0,450.04,2942476,False
84,2026-02-24,470.1,479.98,459.99,461.46,1204649,False
85,2026-02-23,479.88,484.8,464.05,470.09,537586,False
86,2026-02-20,482.5,484.99,469.0,479.98,1053062,False
87,2026-02-19,490.5,490.5,465.0,477.65,1289120,False
88,2026-02-18,462.0,491.24,460.06,489.32,2275151,False
89,2026-02-17,463.0,468.5,446.18,455.57,2234597,False
90,2026-02-16,483.0,483.5,446.0,459.84,1629894,False
91,2026-02-13,488.0,488.0,478.02,479.98,1048900,False
92,2026-02-12,485.06,491.91,474.0,484.84,1814049,False
93,2026-02-11,491.99,491.99,482.9,485.06,643116,False
94,2026-02-10,491.99,492.0,483.01,487.77,775526,False
95,2026-02-09,494.01,502.0,482.0,487.99,2149906,False
96,2026-02-06,505.0,509.0,490.0,493.77,1551538,False
97,2026-02-04,499.99,506.5,498.0,503.14,1476748,False
98,2026-02-03,496.0,502.0,495.0,499.68,1740204,False
99,2026-02-02,487.5,497.03,483.5,495.26,2632185,False
100,2026-01-30,480.0,497.0,480.0,486.92,976817,False
101,2026-01-29,493.0,493.0,478.0,479.0,2002115,False
102,2026-01-28,484.8,498.0,484.05,492.91,2500629,False
103,2026-01-27,486.12,492.0,482.0,484.02,1168563,False
104,2026-01-26,484.0,491.9,484.0,485.12,687490,False
105,2026-01-23,486.76,490.25,480.0,483.73,1362851,False
106,2026-01-22,495.0,496.0,485.75,486.76,883788,False
107,2026-01-21,493.42,495.41,486.66,489.7,777549,False
108,2026-01-20,497.8,501.0,490.16,492.87,1696753,False
109,2026-01-19,483.0,510.0,482.0,494.78,4499136,False
110,2026-01-16,478.93,483.99,474.0,479.95,3087898,False
111,2026-01-15,483.98,487.0,470.5,474.19,2333328,False
112,2026-01-14,490.0,490.0,478.6,479.95,2436669,False
113,2026-01-13,480.41,493.0,470.01,490.01,2333866,False
114,2026-01-12,485.99,488.93,478.0,480.41,1109451,False
115,2026-01-09,489.0,491.8,483.92,485.99,1288885,False
116,2026-01-08,495.54,498.0,482.0,487.27,2485638,False
117,2026-01-07,505.0,511.0,486.5,495.54,5418336,False
118,2026-01-06,489.89,517.0,484.1,502.74,5763171,False
119,2026-01-05,467.5,494.9,467.49,487.8,2999424,False
120,2026-01-02,449.74,480.0,444.0,464.04,1899397,False
121,2026-01-01,425.0,450.0,424.99,443.1,2649686,False
122,2025-12-31,422.9,427.4,420.0,424.59,1375378,False
123,2025-12-30,419.0,427.9,417.0,422.98,2417653,False
124,2025-12-29,413.0,419.99,412.65,418.23,702417,False
125,2025-12-26,409.05,413.5,407.0,412.52,595929,False
126,2025-12-24,412.6,413.7,407.76,410.56,470620,False
127,2025-12-23,412.99,415.98,410.0,411.28,646393,False
128,2025-12-22,412.0,412.24,407.0,409.27,814554,False
129,2025-12-19,411.1,415.0,406.0,412.07,850712,False
130,2025-12-18,401.48,420.0,401.48,410.69,1976738,False
131,2025-12-17,393.5,405.0,390.11,401.47,3288808,False
132,2025-12-16,384.01,395.0,384.01,390.74,2173145,False
133,2025-12-15,380.3,384.79,378.01,382.3,818174,False
134,2025-12-12,375.2,384.1,375.2,379.66,1624782,False
135,2025-12-11,378.8,379.48,375.03,377.5,341707,False
136,2025-12-10,376.92,379.39,376.13,377.74,2397678,False
137,2025-12-09,376.02,378.9,375.01,376.91,931898,False
138,2025-12-08,375.2,377.0,373.73,375.57,1626241,False
139,2025-12-05,379.98,380.0,373.0,376.35,1262768,False
140,2025-12-04,375.11,377.55,372.72,373.9,101463,False
141,2025-12-03,377.11,378.5,374.0,374.83,557870,False
142,2025-12-02,379.9,381.9,377.0,378.38,1206966,False
143,2025-12-01,380.0,381.9,376.01,379.92,823294,False
144,2025-11-28,379.0,384.0,378.0,379.03,866697,False
145,2025-11-27,375.05,379.4,374.0,378.21,938937,False
146,2025-11-26,373.99,378.9,370.0,375.84,984447,False
147,2025-11-25,374.0,375.0,370.0,372.8,737146,False
148,2025-11-24,371.62,375.0,368.1,372.22,665345,False
149,2025-11-21,372.9,372.9,370.01,371.62,597534,False
150,2025-11-20,371.15,373.0,370.05,371.77,149272,False
151,2025-11-19,372.0,374.4,370.15,371.03,1084147,False
152,2025-11-18,375.0,375.0,369.78,371.45,582907,False
153,2025-11-17,376.14,378.5,372.0,373.52,530487,False
154,2025-11-14,373.5,376.98,370.21,376.14,421440,False
155,2025-11-13,372.01,374.1,370.2,372.04,272255,False
156,2025-11-12,370.0,371.7,367.0,371.01,223070,False
